date,sku,category,channel,price,discount_rate,units_sold,revenue,cogs,profit,marketing_spend,promotion_flag,inventory_level,day_of_week,month,quarter,is_weekend
2023-11-02,SKU-B02,Beauty,Wholesale,40.76,0.013,24,978.24,510.25,451.12,168.74,0,89,3,11,4,0
2023-11-02,SKU-G03,Grocery,Wholesale,8.79,0.39,18,158.22,90.18,45.36,226.84,1,132,3,11,4,0
2023-11-02,SKU-A02,Apparel,Online,39.33,0.329,20,786.6,436.02,328.96,216.24,1,148,3,11,4,0
2023-11-02,SKU-S04,Sports,In-Store,98.31,0.199,18,1769.58,848.43,879.43,417.24,1,32,3,11,4,0
2023-11-02,SKU-B03,Beauty,Mobile App,35.48,0.139,5,177.4,89.39,77.64,103.74,0,119,3,11,4,0
2023-11-02,SKU-S01,Sports,Online,82.27,0.361,12,987.24,472.78,470.71,437.47,1,175,3,11,4,0
2023-11-02,SKU-H03,Home & Garden,In-Store,74.01,0.027,21,1554.21,721.87,793.33,390.13,0,74,3,11,4,0
2023-11-02,SKU-B02,Beauty,Mobile App,39.01,0.096,16,624.16,360.4,240.91,228.51,0,152,3,11,4,0
2023-11-02,SKU-A05,Apparel,Mobile App,48.87,0.132,15,733.05,404.18,301.42,274.49,0,129,3,11,4,0
2023-11-02,SKU-S04,Sports,Wholesale,115.93,0.037,17,1970.81,858.17,1080.95,316.89,0,13,3,11,4,0
2023-11-02,SKU-B02,Beauty,Mobile App,28.24,0.278,17,480.08,243.05,222.4,146.3,1,147,3,11,4,0
2023-11-03,SKU-B03,Beauty,Mobile App,36.35,0.001,25,908.75,470.4,426.3,120.49,0,53,4,11,4,0
2023-11-03,SKU-S03,Sports,Mobile App,84.36,0.359,17,1434.12,684.91,736.19,130.23,1,58,4,11,4,0
2023-11-03,SKU-A03,Apparel,In-Store,56.06,0.02,17,953.02,457.16,484.37,114.91,0,18,4,11,4,0
2023-11-03,SKU-G03,Grocery,Wholesale,13.94,0.014,28,390.32,226.47,159.67,41.83,0,89,4,11,4,0
2023-11-03,SKU-G02,Grocery,Wholesale,13.93,0.003,28,390.04,174.52,182.06,334.63,0,152,4,11,4,0
2023-11-03,SKU-H02,Home & Garden,Mobile App,53.67,0.386,19,1019.73,421.46,555.43,428.41,1,36,4,11,4,0
2023-11-03,SKU-B02,Beauty,Wholesale,34.85,0.174,19,662.15,366.86,282.16,131.25,1,189,4,11,4,0
2023-11-03,SKU-A02,Apparel,Mobile App,50.86,0.207,13,661.18,338.2,307.73,152.53,1,84,4,11,4,0
2023-11-04,SKU-H01,Home & Garden,Mobile App,64.55,0.142,23,1484.65,881.04,584.94,186.74,0,113,5,11,4,1
2023-11-04,SKU-B02,Beauty,Mobile App,26.63,0.367,11,292.93,141.8,102.86,482.69,1,77,5,11,4,1
2023-11-04,SKU-H02,Home & Garden,Online,65.97,0.153,11,725.67,365.44,343.14,170.9,1,64,5,11,4,1
2023-11-04,SKU-B02,Beauty,Online,23.52,0.364,11,258.72,138.86,77.66,421.98,1,172,5,11,4,1
2023-11-04,SKU-G01,Grocery,Wholesale,12.83,0.109,19,243.77,132.8,82.59,283.78,0,81,5,11,4,1
2023-11-04,SKU-G01,Grocery,Mobile App,13.89,0.009,17,236.13,103.07,90.67,423.88,0,73,5,11,4,1
2023-11-04,SKU-A03,Apparel,Online,54.06,0.046,18,973.08,455.92,506.07,110.89,0,178,5,11,4,1
2023-11-04,SKU-B03,Beauty,Online,27.62,0.336,12,331.44,142.31,146.6,425.34,1,88,5,11,4,1
2023-11-05,SKU-S02,Sports,Mobile App,93.4,0.193,20,1868.0,1003.81,822.26,419.31,1,50,6,11,4,1
2023-11-05,SKU-G03,Grocery,Wholesale,11.09,0.295,27,299.43,147.79,114.42,372.22,1,184,6,11,4,1
2023-11-05,SKU-B03,Beauty,Online,34.44,0.208,16,551.04,261.36,256.06,336.2,1,62,6,11,4,1
2023-11-05,SKU-S01,Sports,Mobile App,101.63,0.215,16,1626.08,857.65,722.63,457.95,1,180,6,11,4,1
2023-11-05,SKU-H03,Home & Garden,Wholesale,74.54,0.135,15,1118.1,585.64,501.11,313.47,0,134,6,11,4,1
2023-11-05,SKU-S01,Sports,Mobile App,75.39,0.309,19,1432.41,658.52,764.97,89.16,1,83,6,11,4,1
2023-11-05,SKU-E03,Electronics,Wholesale,222.09,0.115,17,3775.53,1834.78,1905.06,356.9,0,117,6,11,4,1
2023-11-05,SKU-E01,Electronics,Wholesale,184.76,0.322,18,3325.68,1637.29,1663.73,246.58,1,72,6,11,4,1
2023-11-05,SKU-B02,Beauty,Online,35.14,0.066,19,667.66,347.5,281.83,383.3,0,16,6,11,4,1
2023-11-05,SKU-H02,Home & Garden,Online,70.31,0.092,16,1124.96,527.34,576.05,215.67,0,27,6,11,4,1
2023-11-05,SKU-G02,Grocery,Wholesale,12.42,0.185,21,260.82,116.87,130.28,136.66,1,183,6,11,4,1
2023-11-05,SKU-S01,Sports,Online,100.73,0.168,11,1108.03,602.34,456.66,490.31,1,41,6,11,4,1
2023-11-05,SKU-A02,Apparel,Wholesale,36.62,0.364,23,842.26,474.7,345.69,218.68,1,160,6,11,4,1
2023-11-05,SKU-E02,Electronics,Mobile App,209.16,0.173,11,2300.76,1180.72,1096.55,234.88,1,143,6,11,4,1
2023-11-05,SKU-G02,Grocery,Online,14.69,0.086,13,190.97,109.48,47.72,337.65,0,34,6,11,4,1
2023-11-05,SKU-E03,Electronics,Mobile App,211.79,0.156,12,2541.48,1433.39,1107.32,7.69,1,193,6,11,4,1
2023-11-05,SKU-G03,Grocery,Online,10.73,0.317,21,225.33,110.83,105.28,92.24,1,185,6,11,4,1
2023-11-05,SKU-E05,Electronics,Mobile App,176.74,0.299,15,2651.1,1081.28,1526.09,437.27,1,109,6,11,4,1
2023-11-06,SKU-S04,Sports,In-Store,77.33,0.373,16,1237.28,681.63,516.05,396.01,1,182,0,11,4,0
2023-11-06,SKU-G02,Grocery,Online,13.19,0.057,17,224.23,112.07,105.56,65.97,0,140,0,11,4,0
2023-11-06,SKU-S03,Sports,Wholesale,96.12,0.22,18,1730.16,927.97,776.06,261.29,1,25,0,11,4,0
2023-11-06,SKU-G02,Grocery,In-Store,13.21,0.135,10,132.1,68.45,24.43,392.2,0,135,0,11,4,0
2023-11-06,SKU-S02,Sports,Online,94.19,0.155,10,941.9,447.9,487.26,67.42,1,177,0,11,4,0
2023-11-06,SKU-H04,Home & Garden,Wholesale,60.02,0.234,25,1500.5,868.14,603.14,292.23,1,55,0,11,4,0
2023-11-06,SKU-E03,Electronics,In-Store,166.85,0.275,19,3170.15,1357.57,1790.88,217.02,1,79,0,11,4,0
2023-11-06,SKU-E02,Electronics,In-Store,177.41,0.304,14,2483.74,1171.28,1275.76,367.03,1,139,0,11,4,0
2023-11-06,SKU-B01,Beauty,Online,26.48,0.359,26,688.48,338.68,331.52,182.76,1,19,0,11,4,0
2023-11-06,SKU-H03,Home & Garden,In-Store,46.45,0.363,14,650.3,354.52,274.07,217.12,1,124,0,11,4,0
2023-11-06,SKU-S04,Sports,In-Store,110.04,0.159,14,1540.56,626.69,910.29,35.84,1,94,0,11,4,0
2023-11-06,SKU-G04,Grocery,Online,11.83,0.255,9,106.47,52.29,9.72,444.63,1,174,0,11,4,0
2023-11-06,SKU-E01,Electronics,Wholesale,214.1,0.052,19,4067.9,2019.54,2034.09,142.74,0,113,0,11,4,0
2023-11-07,SKU-B03,Beauty,Online,37.39,0.093,16,598.24,313.13,272.0,131.13,0,77,1,11,4,0
2023-11-07,SKU-G04,Grocery,In-Store,11.08,0.242,12,132.96,61.58,24.93,464.5,1,59,1,11,4,0
2023-11-07,SKU-A01,Apparel,Wholesale,39.59,0.317,19,752.21,442.91,290.83,184.7,1,13,1,11,4,0
2023-11-07,SKU-H01,Home & Garden,In-Store,56.33,0.321,5,281.65,118.26,148.24,151.45,1,74,1,11,4,0
2023-11-07,SKU-E05,Electronics,In-Store,230.15,0.095,4,920.6,523.7,379.11,177.92,0,118,1,11,4,0
2023-11-07,SKU-S04,Sports,Wholesale,88.17,0.217,18,1587.06,644.22,900.93,419.09,1,188,1,11,4,0
2023-11-07,SKU-S03,Sports,Mobile App,88.74,0.202,12,1064.88,438.58,585.38,409.16,1,138,1,11,4,0
2023-11-07,SKU-H01,Home & Garden,Online,49.93,0.393,10,499.3,217.76,249.52,320.19,1,62,1,11,4,0
2023-11-07,SKU-S01,Sports,Online,73.9,0.375,18,1330.2,612.45,687.0,307.47,1,179,1,11,4,0
2023-11-07,SKU-H01,Home & Garden,Mobile App,61.47,0.24,14,860.58,353.2,472.59,347.87,1,131,1,11,4,0
2023-11-07,SKU-S04,Sports,Mobile App,111.54,0.112,18,2007.72,900.41,1057.44,498.67,0,115,1,11,4,0
2023-11-07,SKU-S03,Sports,Wholesale,108.88,0.027,24,2613.12,1543.43,1040.63,290.62,0,13,1,11,4,0
2023-11-07,SKU-G01,Grocery,Online,13.18,0.037,16,210.88,95.38,95.0,204.96,0,11,1,11,4,0
2023-11-07,SKU-A01,Apparel,Wholesale,36.56,0.358,17,621.52,291.32,283.08,471.16,1,74,1,11,4,0
2023-11-07,SKU-G01,Grocery,Mobile App,14.17,0.124,19,269.23,147.63,100.1,215.01,0,153,1,11,4,0
2023-11-07,SKU-S03,Sports,Wholesale,98.69,0.185,10,986.9,591.24,381.76,138.99,1,29,1,11,4,0
2023-11-08,SKU-E04,Electronics,In-Store,217.67,0.074,11,2394.37,1359.83,1021.32,132.2,0,31,2,11,4,0
2023-11-08,SKU-S04,Sports,Mobile App,109.15,0.15,15,1637.25,949.38,671.38,164.91,1,82,2,11,4,0
2023-11-08,SKU-A01,Apparel,Mobile App,62.85,0.029,21,1319.85,543.88,768.16,78.1,0,175,2,11,4,0
2023-11-08,SKU-A04,Apparel,Mobile App,36.33,0.368,11,399.63,168.28,182.56,487.94,1,99,2,11,4,0
2023-11-08,SKU-G03,Grocery,Wholesale,10.52,0.338,17,178.84,80.47,85.74,126.32,1,93,2,11,4,0
2023-11-08,SKU-H02,Home & Garden,Online,82.36,0.024,17,1400.12,706.7,682.97,104.52,0,141,2,11,4,0
2023-11-08,SKU-S04,Sports,Wholesale,130.94,0.007,23,3011.62,1361.75,1640.41,94.62,0,130,2,11,4,0
2023-11-08,SKU-G01,Grocery,Mobile App,11.6,0.22,13,150.8,69.53,58.18,230.86,1,13,2,11,4,0
2023-11-08,SKU-H01,Home & Garden,In-Store,57.94,0.254,6,347.64,148.25,171.79,275.97,1,197,2,11,4,0
2023-11-08,SKU-H02,Home & Garden,In-Store,73.19,0.093,9,658.71,374.73,250.22,337.57,0,98,2,11,4,0
2023-11-08,SKU-B02,Beauty,In-Store,33.75,0.185,14,472.5,224.71,247.49,2.96,1,150,2,11,4,0
2023-11-08,SKU-S01,Sports,Mobile App,95.26,0.273,13,1238.38,717.11,486.22,350.46,1,167,2,11,4,0
2023-11-08,SKU-G03,Grocery,In-Store,12.84,0.086,8,102.72,58.77,-0.89,448.37,0,46,2,11,4,0
2023-11-08,SKU-E03,Electronics,Mobile App,173.74,0.352,4,694.96,381.53,295.04,183.86,1,119,2,11,4,0
2023-11-08,SKU-S04,Sports,Mobile App,111.85,0.008,11,1230.35,663.83,556.23,102.91,0,122,2,11,4,0
2023-11-08,SKU-E02,Electronics,In-Store,217.43,0.105,13,2826.59,1470.16,1342.45,139.85,0,163,2,11,4,0
2023-11-09,SKU-H01,Home & Garden,Mobile App,56.84,0.259,11,625.24,311.85,313.08,3.05,1,153,3,11,4,0
2023-11-09,SKU-G04,Grocery,Online,15.24,0.037,18,274.32,137.92,99.27,371.3,0,64,3,11,4,0
2023-11-09,SKU-G02,Grocery,Wholesale,14.94,0.088,18,268.92,144.09,103.38,214.47,0,28,3,11,4,0
2023-11-09,SKU-S02,Sports,In-Store,102.86,0.061,18,1851.48,1014.47,813.68,233.3,0,71,3,11,4,0
2023-11-09,SKU-A03,Apparel,Online,49.9,0.092,10,499.0,262.81,204.97,312.18,0,71,3,11,4,0
2023-11-09,SKU-H02,Home & Garden,Online,56.77,0.335,5,283.85,140.28,93.69,498.78,1,132,3,11,4,0
2023-11-09,SKU-H04,Home & Garden,Wholesale,56.38,0.254,19,1071.22,520.33,510.48,404.14,1,31,3,11,4,0
2023-11-09,SKU-H03,Home & Garden,Mobile App,58.61,0.227,10,586.1,317.75,262.27,60.77,1,65,3,11,4,0
2023-11-09,SKU-H03,Home & Garden,Online,51.23,0.314,12,614.76,265.1,331.97,176.92,1,100,3,11,4,0
2023-11-09,SKU-B01,Beauty,Wholesale,36.94,0.063,25,923.5,495.0,402.0,264.95,0,30,3,11,4,0
2023-11-09,SKU-H04,Home & Garden,Mobile App,58.12,0.214,13,755.56,356.47,394.77,43.18,1,131,3,11,4,0
2023-11-09,SKU-A03,Apparel,Online,55.28,0.138,29,1603.12,684.73,899.4,189.86,0,143,3,11,4,0
2023-11-09,SKU-S02,Sports,In-Store,110.72,0.057,14,1550.08,886.18,627.41,364.91,0,115,3,11,4,0
2023-11-09,SKU-A05,Apparel,Online,53.19,0.142,17,904.23,451.55,442.15,105.27,0,115,3,11,4,0
2023-11-09,SKU-E01,Electronics,Online,216.98,0.181,16,3471.68,1459.32,1977.22,351.37,1,78,3,11,4,0
2023-11-09,SKU-S01,Sports,Online,97.26,0.173,9,875.34,465.28,408.21,18.47,1,85,3,11,4,0
2023-11-09,SKU-B02,Beauty,Mobile App,34.04,0.195,20,680.8,349.02,326.8,49.81,1,35,3,11,4,0
2023-11-09,SKU-A05,Apparel,In-Store,49.36,0.2,13,641.68,312.39,286.93,423.6,1,23,3,11,4,0
2023-11-09,SKU-G01,Grocery,Mobile App,13.37,0.166,14,187.18,107.33,54.61,252.42,1,59,3,11,4,0
2023-11-10,SKU-E02,Electronics,Online,161.25,0.313,19,3063.75,1427.79,1600.64,353.19,1,12,4,11,4,0
2023-11-10,SKU-E04,Electronics,Wholesale,162.81,0.364,20,3256.2,1671.02,1581.65,35.26,1,131,4,11,4,0
2023-11-10,SKU-B03,Beauty,Wholesale,25.72,0.394,27,694.44,285.76,366.62,420.6,1,168,4,11,4,0
2023-11-10,SKU-A02,Apparel,Mobile App,42.94,0.27,20,858.8,498.81,343.83,161.6,1,83,4,11,4,0
2023-11-10,SKU-S02,Sports,In-Store,127.81,0.003,21,2684.01,1185.83,1468.17,300.11,0,37,4,11,4,0
2023-11-10,SKU-B02,Beauty,In-Store,39.9,0.016,10,399.0,230.54,147.23,212.34,0,158,4,11,4,0
2023-11-10,SKU-E02,Electronics,Mobile App,154.05,0.364,9,1386.45,696.63,688.16,16.6,1,57,4,11,4,0
2023-11-10,SKU-H02,Home & Garden,Online,77.62,0.012,23,1785.26,719.66,1017.87,477.32,0,95,4,11,4,0
2023-11-10,SKU-S04,Sports,Wholesale,113.84,0.08,29,3301.36,1744.21,1511.6,455.52,0,155,4,11,4,0
2023-11-10,SKU-E03,Electronics,Online,234.72,0.054,16,3755.52,1864.64,1853.32,375.57,0,141,4,11,4,0
2023-11-10,SKU-H01,Home & Garden,Wholesale,49.07,0.384,22,1079.54,561.77,503.13,146.41,1,11,4,11,4,0
2023-11-10,SKU-B01,Beauty,Online,24.3,0.356,21,510.3,282.01,197.22,310.69,1,149,4,11,4,0
2023-11-10,SKU-H01,Home & Garden,Online,57.13,0.342,19,1085.47,468.49,576.11,408.67,1,126,4,11,4,0
2023-11-10,SKU-S02,Sports,Wholesale,98.23,0.181,20,1964.6,1160.3,761.23,430.72,1,57,4,11,4,0
2023-11-11,SKU-G03,Grocery,In-Store,9.37,0.329,4,37.48,18.35,-29.73,488.57,1,101,5,11,4,1
2023-11-11,SKU-H03,Home & Garden,In-Store,58.52,0.31,12,702.24,292.56,373.25,364.34,1,165,5,11,4,1
2023-11-11,SKU-E05,Electronics,In-Store,165.1,0.362,15,2476.5,1081.94,1383.99,105.65,1,46,5,11,4,1
2023-11-11,SKU-S02,Sports,In-Store,70.77,0.363,11,778.47,449.88,318.96,96.34,1,58,5,11,4,1
2023-11-11,SKU-B01,Beauty,Wholesale,38.06,0.005,12,456.72,205.48,238.89,123.49,0,23,5,11,4,1
2023-11-11,SKU-A02,Apparel,In-Store,44.1,0.277,8,352.8,184.97,155.61,122.2,1,111,5,11,4,1
2023-11-11,SKU-S03,Sports,Wholesale,90.12,0.194,30,2703.6,1578.16,1085.72,397.16,1,116,5,11,4,1
2023-11-11,SKU-G04,Grocery,Wholesale,10.63,0.287,21,223.23,126.42,85.63,111.77,1,76,5,11,4,1
2023-11-11,SKU-H03,Home & Garden,Mobile App,60.89,0.203,14,852.46,351.76,481.97,187.28,1,198,5,11,4,1
2023-11-11,SKU-S03,Sports,In-Store,114.32,0.023,17,1943.44,801.22,1101.4,408.19,0,76,5,11,4,1
2023-11-11,SKU-S03,Sports,Mobile App,111.52,0.072,12,1338.24,693.47,600.88,438.86,0,31,5,11,4,1
2023-11-11,SKU-S04,Sports,Mobile App,105.12,0.081,18,1892.16,897.74,976.43,179.95,0,165,5,11,4,1
2023-11-11,SKU-E03,Electronics,Online,210.78,0.152,11,2318.58,1323.64,957.19,377.54,1,34,5,11,4,1
2023-11-11,SKU-S03,Sports,Wholesale,107.92,0.163,27,2913.84,1401.06,1507.33,54.55,1,107,5,11,4,1
2023-11-12,SKU-B03,Beauty,In-Store,38.61,0.119,23,888.03,522.62,322.88,425.32,0,82,6,11,4,1
2023-11-12,SKU-B01,Beauty,Mobile App,39.55,0.095,13,514.15,244.91,239.06,301.84,0,146,6,11,4,1
2023-11-12,SKU-H03,Home & Garden,Mobile App,72.96,0.1,10,729.6,311.19,398.24,201.75,0,118,6,11,4,1
2023-11-12,SKU-S04,Sports,Wholesale,100.52,0.167,24,2412.48,1433.35,963.37,157.65,1,163,6,11,4,1
2023-11-12,SKU-B01,Beauty,Online,33.74,0.145,10,337.4,148.59,149.33,394.78,0,18,6,11,4,1
2023-11-12,SKU-E02,Electronics,Mobile App,158.59,0.358,23,3647.57,1915.66,1730.66,12.54,1,156,6,11,4,1
2023-11-12,SKU-A03,Apparel,Wholesale,38.82,0.397,17,659.94,302.23,336.58,211.27,1,178,6,11,4,1
2023-11-12,SKU-B03,Beauty,In-Store,37.63,0.102,24,903.12,468.96,432.55,16.15,0,64,6,11,4,1
2023-11-12,SKU-H04,Home & Garden,Online,63.57,0.205,17,1080.69,558.22,508.7,137.69,1,72,6,11,4,1
2023-11-12,SKU-B03,Beauty,Mobile App,25.16,0.353,18,452.88,221.76,221.98,91.4,1,99,6,11,4,1
2023-11-12,SKU-E05,Electronics,Online,190.52,0.271,24,4572.48,2521.56,2030.43,204.91,1,53,6,11,4,1
2023-11-12,SKU-H04,Home & Garden,Mobile App,65.39,0.134,15,980.85,518.04,456.22,65.91,0,35,6,11,4,1
2023-11-12,SKU-H04,Home & Garden,Wholesale,78.96,0.004,16,1263.36,742.47,504.43,164.59,0,45,6,11,4,1
2023-11-12,SKU-E05,Electronics,Mobile App,172.16,0.26,18,3098.88,1535.02,1553.23,106.32,1,155,6,11,4,1
2023-11-12,SKU-B01,Beauty,Mobile App,26.14,0.304,13,339.82,157.98,170.23,116.11,1,103,6,11,4,1
2023-11-12,SKU-G03,Grocery,Wholesale,10.46,0.35,16,167.36,75.01,81.35,109.99,1,157,6,11,4,1
2023-11-12,SKU-B01,Beauty,In-Store,40.15,0.067,10,401.5,219.29,154.7,275.1,0,151,6,11,4,1
2023-11-12,SKU-E04,Electronics,In-Store,237.5,0.113,22,5225.0,2245.81,2972.28,69.06,0,70,6,11,4,1
2023-11-12,SKU-E04,Electronics,Online,219.99,0.122,26,5719.74,2892.16,2794.93,326.52,0,181,6,11,4,1
2023-11-13,SKU-H01,Home & Garden,Wholesale,73.88,0.104,22,1625.36,923.58,658.97,428.08,0,121,0,11,4,0
2023-11-13,SKU-G01,Grocery,Wholesale,10.05,0.344,17,170.85,79.27,78.24,133.4,1,119,0,11,4,0
2023-11-13,SKU-S01,Sports,Wholesale,113.87,0.106,18,2049.66,895.33,1126.86,274.75,0,174,0,11,4,0
2023-11-13,SKU-H04,Home & Garden,Online,60.07,0.239,13,780.91,356.27,424.2,4.4,1,169,0,11,4,0
2023-11-13,SKU-G03,Grocery,In-Store,12.44,0.149,7,87.08,48.3,0.28,385.02,0,81,0,11,4,0
2023-11-13,SKU-A01,Apparel,Mobile App,45.77,0.275,15,686.55,387.64,257.18,417.27,1,74,0,11,4,0
2023-11-13,SKU-A01,Apparel,Wholesale,38.91,0.301,19,739.29,386.49,343.86,89.35,1,128,0,11,4,0
2023-11-13,SKU-H01,Home & Garden,Online,63.36,0.204,11,696.96,348.86,311.14,369.64,1,182,0,11,4,0
2023-11-13,SKU-G03,Grocery,In-Store,12.47,0.19,17,211.99,111.69,76.5,237.98,1,155,0,11,4,0
2023-11-13,SKU-A05,Apparel,Wholesale,40.19,0.298,14,562.66,315.52,239.9,72.43,1,146,0,11,4,0
2023-11-13,SKU-S02,Sports,Wholesale,99.09,0.09,30,2972.7,1279.14,1657.87,356.88,0,49,0,11,4,0
2023-11-13,SKU-G01,Grocery,Wholesale,11.41,0.162,14,159.74,80.09,50.44,292.1,1,187,0,11,4,0
2023-11-13,SKU-G03,Grocery,Mobile App,12.1,0.162,15,181.5,84.08,81.83,155.86,1,50,0,11,4,0
2023-11-14,SKU-S02,Sports,In-Store,71.39,0.368,12,856.68,506.25,336.26,141.7,1,175,1,11,4,0
2023-11-14,SKU-S01,Sports,In-Store,95.83,0.221,21,2012.43,1165.0,808.52,389.08,1,141,1,11,4,0
2023-11-14,SKU-B03,Beauty,In-Store,29.69,0.243,15,445.35,212.56,197.94,348.51,1,127,1,11,4,0
2023-11-14,SKU-A04,Apparel,Wholesale,50.08,0.089,22,1101.76,567.9,519.67,141.88,0,168,1,11,4,0
2023-11-14,SKU-H04,Home & Garden,Wholesale,56.2,0.249,20,1124.0,544.57,552.02,274.14,1,114,1,11,4,0
2023-11-14,SKU-S04,Sports,Wholesale,102.75,0.193,12,1233.0,631.2,575.62,261.85,1,45,1,11,4,0
2023-11-14,SKU-G04,Grocery,In-Store,13.05,0.067,9,117.45,62.02,53.31,21.24,0,148,1,11,4,0
2023-11-14,SKU-A05,Apparel,Online,40.21,0.267,12,482.52,247.21,189.82,454.9,1,71,1,11,4,0
2023-11-14,SKU-E03,Electronics,Wholesale,160.68,0.302,22,3534.96,1977.67,1527.09,301.98,1,24,1,11,4,0
2023-11-14,SKU-G04,Grocery,In-Store,12.57,0.197,16,201.12,91.31,97.73,120.81,1,71,1,11,4,0
2023-11-14,SKU-E01,Electronics,Online,141.28,0.38,14,1977.92,868.31,1086.62,229.94,1,147,1,11,4,0
2023-11-14,SKU-G02,Grocery,Online,12.44,0.101,18,223.92,124.5,69.2,302.21,0,18,1,11,4,0
2023-11-14,SKU-S01,Sports,In-Store,76.54,0.315,13,995.02,572.63,417.76,46.32,1,70,1,11,4,0
2023-11-14,SKU-S01,Sports,Online,99.72,0.105,10,997.2,541.73,431.22,242.47,0,175,1,11,4,0
2023-11-14,SKU-E04,Electronics,Mobile App,207.85,0.126,17,3533.45,1582.9,1946.19,43.59,0,170,1,11,4,0
2023-11-14,SKU-G03,Grocery,Online,14.08,0.065,19,267.52,108.32,125.5,337.03,0,79,1,11,4,0
2023-11-15,SKU-B01,Beauty,Mobile App,28.33,0.26,12,339.96,157.08,157.46,254.22,1,56,2,11,4,0
2023-11-15,SKU-H01,Home & Garden,Mobile App,59.05,0.304,20,1181.0,674.3,503.4,33.03,1,41,2,11,4,0
2023-11-15,SKU-A05,Apparel,In-Store,36.44,0.329,19,692.36,390.24,267.5,346.21,1,12,2,11,4,0
2023-11-15,SKU-E01,Electronics,In-Store,201.65,0.202,15,3024.75,1466.18,1540.75,178.16,1,132,2,11,4,0
2023-11-15,SKU-H04,Home & Garden,Online,62.85,0.162,11,691.35,338.39,338.13,148.27,1,21,2,11,4,0
2023-11-15,SKU-A01,Apparel,In-Store,40.46,0.308,21,849.66,393.75,429.21,267.03,1,16,2,11,4,0
2023-11-15,SKU-H02,Home & Garden,In-Store,68.69,0.212,6,412.14,238.42,132.12,415.96,1,23,2,11,4,0
2023-11-15,SKU-S03,Sports,In-Store,100.99,0.199,14,1413.86,580.01,786.41,474.4,1,33,2,11,4,0
2023-11-15,SKU-S02,Sports,Mobile App,85.8,0.347,18,1544.4,694.22,841.82,83.57,1,106,2,11,4,0
2023-11-15,SKU-G02,Grocery,In-Store,14.94,0.079,14,209.16,105.9,94.11,91.51,0,54,2,11,4,0
2023-11-15,SKU-H02,Home & Garden,Mobile App,55.53,0.255,15,832.95,343.96,450.25,387.36,1,72,2,11,4,0
2023-11-15,SKU-S03,Sports,Online,99.37,0.114,20,1987.4,1191.35,795.14,9.12,0,45,2,11,4,0
2023-11-16,SKU-S03,Sports,Wholesale,73.49,0.37,19,1396.31,645.1,702.3,489.13,1,36,3,11,4,0
2023-11-16,SKU-A03,Apparel,Online,47.46,0.192,20,949.2,431.72,474.83,426.5,1,83,3,11,4,0
2023-11-16,SKU-E03,Electronics,In-Store,158.33,0.4,15,2374.95,1372.16,983.32,194.68,1,198,3,11,4,0
2023-11-16,SKU-A04,Apparel,Wholesale,64.74,0.018,24,1553.76,826.31,692.42,350.34,0,59,3,11,4,0
2023-11-16,SKU-B01,Beauty,Wholesale,33.52,0.19,26,871.52,432.2,428.39,109.26,1,177,3,11,4,0
2023-11-16,SKU-B03,Beauty,In-Store,38.56,0.113,25,964.0,515.23,433.09,156.76,0,180,3,11,4,0
2023-11-16,SKU-S02,Sports,Wholesale,90.92,0.179,21,1909.32,852.07,1032.36,248.87,1,198,3,11,4,0
2023-11-17,SKU-G04,Grocery,Mobile App,13.33,0.17,8,106.64,51.64,6.97,480.29,1,45,4,11,4,0
2023-11-17,SKU-H03,Home & Garden,Wholesale,69.85,0.174,14,977.9,397.99,571.46,84.49,1,166,4,11,4,0
2023-11-17,SKU-E03,Electronics,Online,155.83,0.323,14,2181.62,1077.76,1102.12,17.37,1,33,4,11,4,0
2023-11-17,SKU-B01,Beauty,Mobile App,41.58,0.041,24,997.92,520.26,439.1,385.62,0,40,4,11,4,0
2023-11-17,SKU-B01,Beauty,Online,25.86,0.312,15,387.9,226.1,128.19,336.07,1,177,4,11,4,0
2023-11-17,SKU-H04,Home & Garden,In-Store,65.77,0.149,7,460.39,270.65,146.46,432.85,0,82,4,11,4,0
2023-11-17,SKU-H02,Home & Garden,Wholesale,60.31,0.285,22,1326.82,582.55,741.49,27.78,1,68,4,11,4,0
2023-11-17,SKU-G02,Grocery,Mobile App,10.66,0.337,16,170.56,95.72,72.62,22.23,1,35,4,11,4,0
2023-11-17,SKU-E02,Electronics,In-Store,214.83,0.125,13,2792.79,1656.48,1128.74,75.69,0,40,4,11,4,0
2023-11-17,SKU-E04,Electronics,Online,193.67,0.169,20,3873.4,2307.05,1535.9,304.51,1,78,4,11,4,0
2023-11-17,SKU-B01,Beauty,In-Store,29.34,0.213,13,381.42,228.5,144.36,85.62,1,34,4,11,4,0
2023-11-17,SKU-E02,Electronics,Online,166.45,0.272,20,3329.0,1409.75,1914.91,43.4,1,189,4,11,4,0
2023-11-17,SKU-G04,Grocery,Online,11.15,0.277,15,167.25,87.89,59.29,200.69,1,44,4,11,4,0
2023-11-17,SKU-G01,Grocery,Wholesale,10.48,0.275,26,272.48,132.12,132.22,81.39,1,85,4,11,4,0
2023-11-17,SKU-G02,Grocery,Wholesale,12.32,0.173,24,295.68,161.55,99.79,343.41,1,143,4,11,4,0
2023-11-17,SKU-B03,Beauty,Online,25.39,0.298,14,355.46,160.24,163.98,312.42,1,132,4,11,4,0
2023-11-17,SKU-B03,Beauty,Wholesale,27.94,0.352,16,447.04,237.1,165.87,440.68,1,107,4,11,4,0
